FOREST_ID,NEPA_DOC_NBR,PROJECT NAME,LMU (ACTUAL),LMU – REGION,LMU – FOREST,LMU – DISTRICT,PROJECT STATUS,PROJECT CREATED,CREATED FY,DECISION ID,DECISION NAME,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,SIGNER LAST NAME,SIGNER FIRST NAME,SIGNER TITLE,DECISION TYPE,DECISION APPEAL RULE,PROJECT NOTICE AND COMMENT REGULATION,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,FC Facility management – purpose,FR Research – purpose,HF Fuels management – purpose,HR Heritage resource management – purpose,LM Land ownership management – purpose,LW Land acquisition – purpose,MG Minerals and geology – purpose,PN Land management planning – purpose,RD Road management – purpose,RG Grazing management – purpose,"RO Regulations, directives, orders – purpose",RU Special area management – purpose,RW Recreation management – purpose,SU Special use management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,"WF Wildlife, fish, rare plants – purpose",WM Water management – purpose,"FACTS Activity (0,1)",UNIQUE PROJECT?,ELAPSED DAYS,UNIQUE DECISION?,ongoing,DISTRICT_ID,REGION_ID,DECISION_LEVEL,RegionName,forest,calendarYearSigned,calendarYearInitiated,numact,H,projarea,footprint,E,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,FIRE_AVE_AREA,RANGE_AVE_AREA,REC_AVE_AREA,TIMBER_AVE_AREA,SAW_AVE_AREA,WILDLIFE_AVE_AREA,RESTORE_AVE_AREA,MISC_AVE_AREA,ENGI_AVE_AREA,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,TOTAL_PROJECT_PLAN_FY,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
812.0,40584,Lower Enoree First Thin EA,Enoree Ranger District (11081201),R8,FMSU,Enoree Ranger District (11081201),Complete,11/05/2012,2013.0,39412.0,Lower Enoree First Thinning Project,2012-11-16,2013.0,2013-09-18,2013.0,LeMaster,Elizabeth,District Ranger,DN,215,215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,306.0,,,81201.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2013.0,2012.0,1.0,0.0,20356134.6302196,20271959.3950891,0.0,2013-09-18,8.0,2018-06-18,2022-06-10,1453.0,0.8872180451127819,2015-06-15,2020-08-30,2015.0,2020.0,2015.0,2022.0,2018.0,2022.0,7.0,0.0153846153846153,5214.1,5201.1,133.0,0.0,0.0,0.0,106.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,2.3389830508474576,Commercial Thin,Commercial Thin,,,,47.97264150943396,,4.777777777777778,,,,2.0,0.5045435691390772,0.7279025051093645,9.0,1.72807730113103,0.7864818730664505,3493.0,9.0,3187.0,1734.0,635.0
812.0,33366,Cuffytown Timber Sale Project,Long Cane Ranger District (11081203),R8,FMSU,Long Cane Ranger District (11081203),Complete,08/03/2010,2010.0,36006.0,Cuffytown Timber Sale Project,2010-07-07,2010.0,2012-08-17,2012.0,Kirkaldie,John,District Ranger,DN,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,772.0,,,81203.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2012.0,2010.0,11.0,2.16992257535714,15572446.1458944,6246099.63555906,0.131025951841588,2012-08-17,8.0,2014-08-28,2021-08-31,2560.0,0.8421052631578947,2014-01-30,2021-09-30,2014.0,2021.0,2014.0,2025.0,2014.0,2021.0,11.0,-2.6463414634146343,4188.0,3729.0,95.0,0.0,2.0,0.0,72.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,0.65,Tree Release and Weed,Commercial Thin,,50.0,,40.98611111111112,,54.142857142857146,,,,3.0,0.6250218797850907,0.5689194324804331,6.0,0.7345370819595186,0.4099529510375518,4073.0,15.0,3301.0,741.0,531.0
812.0,44865,Lower Broad Analysis Area,Enoree Ranger District (11081201),R8,FMSU,Enoree Ranger District (11081201),Complete,06/30/2014,2014.0,45218.0,Lower Broad Analysis Area,2015-03-19,2015.0,2016-05-06,2016.0,Ray,H,District Ranger,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,414.0,,,81201.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2016.0,2015.0,12.0,2.1255426070727,45667246.0241333,16212564.0861839,0.120516847374776,2016-05-06,8.0,2019-07-09,2022-04-29,1025.0,0.1534772182254196,2017-08-01,2022-01-11,2017.0,2022.0,2017.0,2028.0,2019.0,2022.0,11.0,0.0216867469879518,12031.4,4836.900000000001,417.0,0.0,0.0,0.0,403.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,1.078125,Plant Trees,Commercial Thin,,,,29.62382133995036,2.0,7.0,,,,3.0,0.1555903558239496,0.1416244451557863,8.0,1.6804610408005778,0.8081309366566999,2598.0,13.0,2184.0,1159.0,452.0
812.0,55068,Suppression of Pine Beetles II,Long Cane Ranger District (11081203),R8,FMSU,Long Cane Ranger District (11081203),Complete,11/08/2018,2019.0,52036.0,Suppression of Pine Beetles II,2018-11-06,2019.0,2019-07-15,2019.0,Kirkaldie,John,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,251.0,,,81203.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2019.0,2018.0,6.0,1.59618364322316,3312489.32737366,1443605.25336731,0.106318607889746,2019-07-15,8.0,2020-10-01,2020-10-01,0.0,0.1666666666666666,2019-10-08,2020-10-02,2020.0,2021.0,2019.0,2028.0,2021.0,2021.0,9.0,0.0,631.0,149.0,18.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,0.0,0.0,3.0,0.6,2.0,Wildlife Habitat Access management (Closure Area),Commercial Thin,,,,44.5,2.0,2.0,,,,3.0,0.6546695645285008,0.5959059181125509,4.0,1.254041901733449,0.904600016348906,695.0,9.0,444.0,444.0,85.0
812.0,22727,Pickett Prospecting Permit,Long Cane Ranger District (11081203),R8,FMSU,Long Cane Ranger District (11081203),Complete,09/28/2007,2007.0,28070.0,Gold Prospecting on the Long Cane Ranger District,2009-07-01,2009.0,2010-05-10,2010.0,Thomas,Jerome,Regional Forester,DN,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,313.0,,,81203.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2010.0,2009.0,1.0,0.0,125212.030596666,125212.030596666,0.0,2010-05-10,8.0,2014-10-15,2014-10-15,0.0,1.0,2014-10-15,2014-10-15,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Stocking Survey,Stocking Survey,,,,31.0,,,,,,1.0,-0.0,,1.0,-0.0,,1932.0,6.0,1619.0,1619.0,1619.0
812.0,42576,Compartment 89 Salvage,Enoree Ranger District (11081201),R8,FMSU,Enoree Ranger District (11081201),Complete,07/24/2013,2013.0,39409.0,Compartment 89 Salvage Project,2013-07-26,2013.0,2013-09-17,2013.0,LeMaster,Elizabeth,District Ranger,DM,215,215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,53.0,,,81201.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2013.0,2013.0,3.0,1.09861228866811,716386.438967632,238795.479655877,0.0814874888191804,2013-09-17,8.0,2014-01-21,2018-02-02,1473.0,1.0,2013-11-25,2018-02-02,2014.0,2018.0,2014.0,2018.0,2014.0,2018.0,4.0,0.0,210.0,210.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Plant Trees,Certification-Planted,,,,70.0,,,,,,1.0,-0.0,,1.0,-0.0,,1652.0,5.0,1599.0,126.0,69.0
812.0,54623,Suppression of Hemlock Woolly Adelgid,Andrew Pickens Ranger District (11081202),R8,FMSU,Andrew Pickens Ranger District (11081202),Complete,08/31/2018,2018.0,50662.0,Suppression of Hemlock Woolly Adelgid,2018-08-27,2018.0,2018-10-31,2019.0,Sitzlar,Robert,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,65.0,,,81202.0,8.0,Ranger District/Mgt Unit,Southern,Francis Marion and Sumter,2018.0,2018.0,1.0,0.0,32393.0138565698,32393.0138565698,0.0,2018-10-31,8.0,2021-06-01,2021-06-01,0.0,0.5,2021-06-01,2021-06-01,2021.0,2021.0,2021.0,2021.0,2021.0,2021.0,0.0,0.0,88.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Fire Protection Inventory,Other Stand Tending,80.0,,,8.0,,,,,,2.0,0.6931471805599453,1.0,0.0,0.0,-0.0,1009.0,3.0,944.0,944.0,944.0
813.0,38850,C63 Project,Angelina Ranger District (11081301),R8,NFiT,Angelina Ranger District (11081301),Complete,03/30/2012,2012.0,42670.0,Angelina National Forest - C63 Project,2011-10-17,2012.0,2015-04-02,2015.0,Cooper,Kimpton,District Ranger,DN,None,218 (2013) Non HFRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,1263.0,,,81301.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2015.0,2011.0,1.0,0.0,3523074.39133992,3523074.39133992,0.0,2015-04-02,8.0,2015-09-13,2022-02-01,2333.0,0.453125,2015-09-13,2022-02-01,2015.0,2022.0,2015.0,2028.0,2015.0,2022.0,13.0,0.0,7774.5,4885.5,64.0,2.0,3.0,0.0,42.0,3.0,9.0,0.0,5.0,0.0,6.0,0.1034482758620689,0.1034482758620689,Stand Clearcut (EA/RH/FH),Fireline Construction,4.25,3.0,,106.52380952380952,1.0,342.77777777777777,,39.0,,6.0,1.146659601809258,0.6399629088067686,1.0,-0.0,,3760.0,16.0,2497.0,164.0,164.0
813.0,47543,Ronnie Borders Private Road Special Use Permit,Angelina Ranger District (11081301),R8,NFiT,Angelina Ranger District (11081301),Complete,08/11/2015,2015.0,44581.0,Ronnie Borders Private Road Special Use Permit,2015-08-13,2015.0,2016-01-05,2016.0,Cooper,Kimpton,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,145.0,,,81301.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2016.0,2015.0,1.0,0.0,7136.60277428405,7136.60277428405,0.0,2016-01-05,8.0,,,,0.0,2016-03-01,2016-03-08,2016.0,2016.0,2016.0,2016.0,,,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,Right of Way Maintenance,Right of Way Maintenance,,,,,,,,,3.5,1.0,-0.0,,0.0,0.0,-0.0,,1.0,,,56.0
813.0,48593,East Group Pine First Thinnings,Davy Crockett Ranger District (11081303),R8,NFiT,Davy Crockett Ranger District (11081303),Complete,01/20/2016,2016.0,49055.0,East Group Pine First Thinnings,2016-03-02,2016.0,2017-12-22,2018.0,Lawrence,Gerald,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,660.0,,,81303.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2017.0,2016.0,2.0,0.316830716281514,1105301.7810755,998883.739205741,0.0227679767243327,2017-12-22,8.0,2022-07-07,2022-07-07,0.0,0.0769230769230769,2019-10-29,2022-07-07,2020.0,2022.0,2018.0,2022.0,2022.0,2022.0,4.0,0.0,508.3,339.3,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3636363636363635,0.0,Commercial Thin,Commercial Thin,,,,39.1,,,,,,1.0,-0.0,,8.0,2.031759218569271,0.9770696496367745,2318.0,6.0,1658.0,1658.0,676.0
813.0,50606,"Fuel Reduction and Smoke Management in Compartments 41, 42, 43",Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,11/14/2016,2017.0,47281.0,"Fuel Reduction and Smoke Management in Compartments 41, 42, 43",2016-11-24,2017.0,2017-04-24,2017.0,Oja,Warren,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,151.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2017.0,2016.0,1.0,0.0,7215363.27709388,7215106.87098659,0.0,2017-04-24,8.0,,,,0.0,2019-09-25,2020-03-31,2019.0,2020.0,2018.0,2020.0,,,2.0,0.0,1776.0,1171.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Fuel Break,Fuel Break,592.0,,,,,,,,,1.0,-0.0,,1.0,-0.0,,,3.0,,,884.0
813.0,47686,"Compartment 1, 2, and 3 Wildlife Habitat Improvement Project",Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,09/14/2015,2015.0,44669.0,"Compartment 1, 2, and 3 Wildlife Habitat Improvement Project",2015-09-08,2015.0,2016-01-29,2016.0,Oja,Warren,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,143.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2016.0,2015.0,1.0,0.0,6928660.8731425,6928660.8731425,0.0,2016-01-29,8.0,2016-04-07,2016-04-07,0.0,1.0,2016-04-07,2016-04-07,2016.0,2016.0,2016.0,2016.0,2016.0,2016.0,0.0,0.0,1705.0,1705.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1705.0,,,,,,,,,1.0,-0.0,,1.0,-0.0,,212.0,1.0,69.0,69.0,69.0
813.0,32652,"Wildlife Habitat Improvement Prescribe Burning in Compartments 26, 32, & 33",Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,05/28/2010,2010.0,36547.0,Prescribed Burning for Wildlife Habitat Improvement and Fuels Reduction,2010-05-28,2010.0,2012-10-03,2013.0,Oja,Warren,District Ranger,DM,215,215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,859.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2012.0,2010.0,1.0,0.0,19276707.1179766,11004400.3246378,0.0,2012-10-03,8.0,2013-04-08,2021-02-03,2858.0,1.0,2013-04-08,2021-02-03,2013.0,2021.0,2013.0,2021.0,2013.0,2021.0,8.0,0.0,4745.0,4745.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),790.8333333333334,,,,,,,,,1.0,-0.0,,3.0,0.8675632284814612,0.7896900821428474,3904.0,11.0,3045.0,187.0,187.0
813.0,33618,Denton Creek Prescribed Fire,Caddo - Lyndon B. Johnson National Grasslands (11081308),R8,NFiT,Caddo - Lyndon B. Johnson National Grasslands (11081308),Complete,09/14/2010,2010.0,34609.0,Prescribed Burning for Wildlife Habitat Improvement and Fuels Reduction,2010-09-08,2010.0,2012-03-13,2012.0,Kowalewycz,Patricia,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,552.0,,,81308.0,8.0,National Forest/Grassland,Southern,NFs in Texas,2012.0,2010.0,2.0,0.542757670697843,120322186.650226,54066986.086466,0.0291716059786278,2012-03-13,8.0,2012-03-30,2022-02-19,3613.0,0.9016393442622952,2012-03-16,2022-02-19,2012.0,2022.0,2012.0,2023.0,2012.0,2022.0,11.0,-66.19642857142857,35181.0,24677.0,61.0,43.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,591.6511627906976,541.1111111111111,,,,,,,,2.0,0.606639493403571,0.875195788740725,32.0,3.254279419671835,0.938986556085514,4182.0,13.0,3630.0,17.0,3.0
813.0,33584,Lancaster Creek Project,Davy Crockett Ranger District (11081303),R8,NFiT,Davy Crockett Ranger District (11081303),Complete,09/10/2010,2010.0,41184.0,Lancaster Creek Phase II,2014-03-26,2014.0,2014-08-05,2014.0,Lawrence,Gerald,District Ranger,DN,None,218 (2013) Non HFRA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,132.0,,,81303.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2014.0,2014.0,3.0,0.646895957831638,27580548.264016,22184426.5982726,0.0377581425607767,2014-08-05,8.0,2015-07-31,2018-05-01,1005.0,0.1025641025641025,2015-07-31,2017-09-27,2015.0,2017.0,2010.0,2028.0,2015.0,2018.0,18.0,0.0,10979.0,6788.0,39.0,0.0,0.0,0.0,32.0,0.0,7.0,0.0,0.0,0.0,2.0,1.8,2.25,Stand Silviculture Prescription,Commercial Thin,,,,279.71875,,289.7142857142857,,,,2.0,0.4706149811814812,0.6789538995185759,3.0,0.6526231777800638,0.5940432166212742,1497.0,14.0,1365.0,360.0,360.0
813.0,45071,"Wildlife Habitat Improvement Prescribed Burning in Compartments 11, 12, 30, and 36.",Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,08/08/2014,2014.0,41983.0,Prescribed Burning for Wildlife Habitat Improvement And Fuels Reduction,2014-08-08,2014.0,2014-12-02,2015.0,Oja,Warren,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,116.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2014.0,2014.0,2.0,0.467050099954744,20609026.9896953,11323465.3959207,0.0277325248694889,2014-12-02,8.0,2015-02-12,2021-03-19,2227.0,0.875,2015-02-12,2021-03-19,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,-1.0,5998.0,5071.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),749.75,,,,,,,,,1.0,-0.0,,3.0,0.7356219397587946,0.6695919455357792,2415.0,7.0,2299.0,72.0,72.0
813.0,35242,Kidhaw Wildlife Habitat Improvement Project,Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,03/14/2011,2011.0,39368.0,Kidhaw Wildlie Habitat Improvement Project,2011-03-10,2011.0,2013-09-26,2013.0,Oja,Warren,District Ranger,DN,215,215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,931.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2013.0,2011.0,6.0,0.99067991667357,22128541.3062438,5666993.85095435,0.0585772071851427,2013-09-26,8.0,2019-10-21,2020-09-04,319.0,0.5294117647058824,2014-08-26,2020-09-04,2014.0,2020.0,2014.0,2024.0,2020.0,2020.0,10.0,-0.7272727272727273,5345.0,2087.0,34.0,0.0,1.0,0.0,21.0,0.0,12.0,0.0,0.0,0.0,3.0,0.6363636363636364,5.055555555555555,Commercial Thin,Commercial Thin,,34.0,,35.04761904761905,,381.25,,,,3.0,0.7688943190382823,0.6998777703191749,18.0,2.7134557984978467,0.9387912786945126,3466.0,13.0,2535.0,2216.0,334.0
813.0,43159,"Wildlife Habitat Improvement Prescribed Burning in Compartments 96, 100, 102, 105, and 107",Sam Houston Ranger District (11081304),R8,NFiT,Sam Houston Ranger District (11081304),Complete,11/18/2013,2014.0,40021.0,"Wildlife Habitat Improvement Prescribed Burning in Compartments 96, 100, 102, 105, and 107",2013-11-13,2014.0,2014-02-11,2014.0,Oja,Warren,District Ranger,DM,215,215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,90.0,,,81304.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2014.0,2013.0,2.0,0.324428533030231,57607431.339892,22921051.4177154,0.0181557775682764,2014-02-11,8.0,2015-01-29,2021-04-12,2265.0,0.9166666666666666,2015-01-29,2021-04-12,2015.0,2021.0,2015.0,2021.0,2015.0,2021.0,6.0,3.272727272727273,14314.0,12403.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),1192.8333333333333,,,,,,,,,1.0,-0.0,,3.0,0.9184277849930976,0.8359889967247163,2707.0,7.0,2617.0,352.0,352.0
813.0,54951,Angelina-Sabine Prescribed Fire Project,National Forests In Texas All Units (11081300),R8,NFiT,National Forests In Texas All Units (11081300),In Progress,10/22/2018,2019.0,,,2018-06-11,2018.0,,,,,,DN,,218 (2013) Non HFRA,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,81300.0,8.0,National Forest/Grassland,Southern,NFs in Texas,,2018.0,1.0,0.0,325337114.280554,325188677.568185,0.0,2021-09-30,8.0,,,,0.0,,,,,2020.0,2022.0,,,2.0,,110685.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,1785.241935483871,,,,,,,,,1.0,-0.0,,54.0,3.9313787209081816,0.985558897959066,,4.0,,,
813.0,36712,Bearing Fire Tree Removal Project,Davy Crockett Ranger District (11081303),R8,NFiT,Davy Crockett Ranger District (11081303),Complete,07/26/2011,2011.0,32457.0,Bearing Fire Tree Removal,2011-07-26,2011.0,2011-08-15,2011.0,Lawrence,Gerald,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,20.0,,,81303.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2011.0,2011.0,2.0,0.636514168294813,2608463.94239068,869487.980796894,0.0430826077199956,2011-08-15,8.0,2011-11-29,2015-01-30,1158.0,0.6666666666666666,2011-08-31,2015-01-30,2011.0,2015.0,2011.0,2015.0,2012.0,2015.0,4.0,0.0,884.0,442.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,Tree Release and Weed,Stand Clearcut (EA/RH/FH),,,,147.33333333333334,,,,,,1.0,-0.0,,3.0,0.8675632284814612,0.7896900821428474,1284.0,4.0,1264.0,106.0,16.0
813.0,34906,Groveton Phase 2 Fuels Reduction Project,Davy Crockett Ranger District (11081303),R8,NFiT,Davy Crockett Ranger District (11081303),Complete,01/07/2011,2011.0,37585.0,"Groveton Fuels Reduction Project, Phase 2, Compartments 87, 88 and 89",2010-12-01,2011.0,2013-03-08,2013.0,Lawrence,Gerald,District Ranger,DN,215,215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,828.0,,,81303.0,8.0,Ranger District/Mgt Unit,Southern,NFs in Texas,2013.0,2010.0,15.0,2.27389292469605,21877102.824884,7800980.57736268,0.134542305297532,2013-03-08,8.0,2016-12-10,2022-03-06,1912.0,0.4509803921568627,2013-03-08,2022-03-06,2013.0,2022.0,2013.0,2027.0,2017.0,2022.0,14.0,209.75,16462.0,15237.0,102.0,11.0,1.0,0.0,87.0,0.0,2.0,0.0,1.0,0.0,5.0,2.25,3.630434782608696,Plant Trees,Plant Trees,739.6363636363636,1.0,,77.45977011494253,,773.0,,40.0,,5.0,0.5436282183347539,0.3377752034637827,14.0,2.1813087396372564,0.8265484478714465,4113.0,16.0,3285.0,1373.0,0.0
813.0,37646,Ladonia Blackland Prairie Re-seeding Project,Caddo - Lyndon B. Johnson National Grasslands (11081308),R8,NFiT,Caddo - Lyndon B. Johnson National Grasslands (11081308),Complete,12/09/2011,2012.0,34965.0,Blackland Prairie re-seeding Project,2011-12-07,2012.0,2012-02-07,2012.0,Kowalewycz,Patricia,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,62.0,,,81308.0,8.0,National Forest/Grassland,Southern,NFs in Texas,2012.0,2011.0,1.0,0.0,6993879.28301204,5619062.78028322,0.0,2012-02-07,8.0,2012-03-20,2014-03-30,740.0,0.5,2012-03-04,2013-03-12,2012.0,2013.0,2011.0,2013.0,2012.0,2014.0,2.0,0.0,1048.0,349.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,Broadcast Burning - Covers a majority of the unit,Broadcast Burning - Covers a majority of the unit,262.0,,,,,,,,,1.0,-0.0,,4.0,1.3862943611198906,1.0,844.0,1.0,782.0,42.0,26.0
